id,earmark_id,raw_recipient,standardized_recipient
2584,20841,NC State Bureau of Investigation,""
2585,20842,NC State Highway Patrol,""
2586,20843,NC State Highway Patrol,""
2588,20855,Nebraska Meth Project,""
2589,20859,Neighbors Empowering Youth,""
2590,20870,Network of Victims Assistance,""
2591,20888,Nevada Child Seekers,""
2592,20889,Nevada County,""
2593,20890,Nevada Dept of Public Safety,""
2594,20910,New Castle Police Department,""
2595,20915,New Directions for Youth,""
2596,20919,New England Aquarium,""
2597,20929,New Hampshire Attorney General's Office,""
2598,20933,New Hampshire Lakes Association,""
2599,20934,New Hampshire Legal Assistance,""
2600,20936,New Hampshire State Police,""
2601,20937,New Hanover Township Police Department,""
2602,20940,New Hope Academy of Northeast Pennsylvania,""
2603,20941,New Horizons Family Center,""
2604,20944,New Jersey Crime Victims' Law Center,""
2606,20957,New Mexico Administrative Office of the Courts,""
2607,20958,New Mexico Attorney General,""
2608,20959,"New Mexico Children, Youth and Families Department",""
2610,20971,New Orleans Police Foundation,""
2611,20977,New Rochelle Police Department,""
2612,21035,Nez Perce Tribe,""
2613,21057,NOAA Chesapeake Bay Office,""
2614,21058,NOAA Chesapeake Bay Office,""
2615,21059,NOAA,""
2616,21060,NOAA National Weather Service Pacific Region Headquarters,""
2617,21062,NOAA Office of Education,""
2618,21063,Noble County Sheriff,""
2619,21096,North Carolina Central University,""
2620,21099,North Carolina National Emergency Number Association (NCNENA),""
2621,21100,North Carolina Sheriffs' Association,""
2623,21108,North Dakota Bureau of Criminal Investigation,""
2624,21129,North Louisiana GIS Consortium,""
2625,21136,North Shore Community College,""
2626,21141,North Shore YWCA,""
2627,21147,North Worcester County Drug Task Force,""
2628,21156,Northeast Law Enforcement Administrators Council,""
2629,21158,Northeast Missouri Narcotics Task Force,""
2630,21175,Northern Illinois Police Alarm System,""
2631,21180,Northern Regional Laboratory Group,""
2632,21192,Northwest Arctic Borough,""
2633,21195,Northwest Arkansas Community College,""
2634,21196,Northwest Bronx Community and Clergy Coalition,""
2582,20821,Nature Conservancy,Nature Conservancy
2622,21101,North Carolina State University,North Carolina State University
2559,20735,National Crime Prevention Council,National Crime Prevention Council
2587,20845,NC State University,NC State University
2635,21199,Northwest Citizens Patrol,""
2636,21201,Northwest Fund,""
2637,21208,Northwest Regional Gang Task Force,""
2639,21228,Nova Southeastern University,""
2640,21271,Oakland County Sheriff's Office,""
2641,21284,Oceanic Institute,""
2642,21291,"Offender Aid & Restoration of Essex County, Inc. (OAR)",""
2643,21297,Office of Orange County District Attorney,""
2644,21298,Office of the Genesee County Sheriff,""
2645,21299,Office of the Kansas Attorney General,""
2646,21301,Office of the Prince George's County Sheriff,""
2647,21302,"Office of the Sheriff, Stephenson County",""
2648,21306,Oglala Sioux Tribe Department of Public Safety,""
2649,21307,Oglala Sioux Tribe,""
2650,21308,Oglala Sioux Tribe,""
2651,21313,Ohel Children's Home and Family Services,""
2652,21315,Ohio Attorney General,""
2653,21316,Ohio Attorney General,""
2654,21347,Ohio Police Athletic League,""
2655,21376,"Okaloosa County, FL",""
2656,21381,Oklahoma department of Public Safety,""
2657,21383,Oklahoma Department of Safety ',""
2658,21386,Oklahoma State Bureau of Investigation,""
2659,21387,Oklahoma State Bureau of Investigation,""
2660,21397,Oldham County Sheriff's Office,""
2661,21399,Olive Crest,""
2662,21400,Olive Crest,""
2663,21421,Oneida County District Attorney's Office,""
2664,21428,"Onondaga County, NY",""
2665,21445,Operation Our Town,""
2666,21446,"Operation QT, Inc",""
2667,21449,Operation UNITE,""
2668,21467,Orange County and Town of Chapel Hill. NC,""
2669,21468,Orange County Government,""
2671,21481,Oregon Salmon Commission,""
2673,21492,Orlando Regional Healthcare,""
2674,21500,Otsego County. NY,""
2675,21506,Our Children's Homestead,""
2676,21508,Our Community's Children,""
2677,21517,"Overtown Youth Center, Inc",""
2678,21518,"Owen County Sheriff Office, KY",""
2679,21522,Ozark Foothills Regional Planning Council,""
2680,21528,PACE Center for Girls,""
2681,21563,Palmdale City,""
2682,21566,Palmetto Youth Connection,""
2683,21577,Para Los Ninos-Ontario Family Resource Center,""
2684,21582,"Parents Anonymous, Inc",""
2685,21597,Partnership Carson City Anti-Meth Coalition,""
2686,21602,Partnership for Mid-Atlantic Fisheries Science,""
2687,21630,Pasadena Youth Center,""
2688,21634,Passaic County Prosecutor's Office,""
2689,21635,Passaic County Sheriffs Department,""
2690,21650,"Pataula Center for Children, Inc",""
2691,21666,Pawtucket Police Department,""
2692,21690,Pee Dee Boys and Girls Club,""
2693,21703,Pennridge Regional Police Department,""
2694,21708,Pennsylvania Coalition Against Rape,""
2695,21715,Pennyrile Narcotic Task Force,""
2696,21722,Peoria Police Department and Peoria County Sheriff,""
2697,21757,Philadelphia Safety Net,""
2698,21766,Phoenix Academy,""
2699,21768,Phoenix House,""
2700,21769,Phoenix House Florida,""
2701,21770,Phoenix House,""
2702,21771,Phoenix House,""
2703,21772,Phoenix House,""
2704,21773,Phoenix House,""
2705,21774,"Phoenix House, NY",""
2706,21775,Phoenix House,""
2707,21777,Phoenix House,""
2708,21801,Pierce College,""
2709,21802,Pierce County Alliance,""
2710,21803,Pierce County Alliance,""
2711,21804,Pierce County Alliance,""
2712,21816,Pima County Sheriff,""
2713,21817,Pinal County Sheriffs Office,""
2714,21825,Pinedas County Board of County Commissioners,""
2715,21828,Pinellas County Sheriff,""
2716,21831,"Pinellas County, FL Sheriff",""
2717,21841,Pioneer Valley Planning Commission,""
2718,21847,Pittsburgh Gateways,""
2719,21851,Pittsburgh Tissue Engineering Initiative,""
2720,21870,Pleasant Grove City,""
2721,21877,Plum Borough Police Department,""
2722,21879,Plymouth State University,""
2723,21894,Police Activity League of Waterbury Inc,""
2724,21895,Police Athletic League,""
2725,21896,"Police Athletic League of Buffalo, Inc",""
2726,21897,Police Athletic League of New Jersey,""
2727,21898,Police Athletic League of Niagara Falls. New York. Inc,""
2728,21901,Polk County Sheriff,""
2729,21945,Portsmouth Police Department,""
2730,21946,Portsmouth Police Department,""
2731,21962,Pound Ridge Police Department,""
2732,21988,Pregones Theater,""
2733,22009,Prince George's County,""
2734,22012,Prince William County. Virginia,""
2735,22060,Project Intercept,""
2736,22063,Project Success of Decatur & Macon County,""
2737,22089,Providence Holy Cross Foundation,""
2738,22091,Providence Police Department,""
2739,22093,Provincetown Center for Coastal Studies,""
2740,22101,Puerto Rico Coral Reef Monitoring Institute,""
2741,22108,Pulaski County Sheriff,""
2742,22109,Pulaski County Youth Services,""
2743,22121,Putnam County,""
2744,22162,Rainier Communication Commission,""
2745,22165,Raleigh County Sheriff,""
2746,22187,"Rape, Abuse and Incest National Network (RAINN)",""
2747,22188,"Rape. Abuse, and Incest National Network",""
2748,22211,Rapides Parish Sheriffs Office,""
2749,22274,"Ready, Willing & Able-Philadelphia",""
2750,22283,Reconcile New Orleans,""
2751,22304,Red Hook Community Justice Center,""
2752,22331,Regional Climate Centers,""
2638,21216,Northwestern University,Northwestern University
2753,22334,Regional Justice Information Service,""
2754,22454,Rhode Island Coastal Resource Management Council,""
2755,22460,Rhodes College,""
2756,22463,RI Coalition Against Domestic Violence,""
2757,22474,Richmond Black Firefighters Association,""
2758,22476,Richmond County Sheriff,""
2759,22479,Richmond Police Activities League,""
2760,22508,Riverside County Probation Department,""
2761,22532,Robertson County Sheriff's Department,""
2762,22540,Rochester Police Department,""
2763,22545,Rockdale County Sheriff,""
2764,22546,Rockdale County Sheriff Office,""
2765,22558,"Roma PD, Rio Grande City PD, La Grulla PD, Pharr PD",""
2766,22563,Rose Brooks Center,""
2767,22565,Rosebud Boys and Girls Club,""
2768,22566,Rosebud Sioux Tribe,""
2769,22572,Roseville Police Department,""
2770,22622,"Rural Enterprises of Oklahoma, Inc. (REI)",""
2771,22636,Russellville Police Department,""
2772,22642,Rutland Police Department,""
2773,22649,Sacramento County Sheriff,""
2774,22651,Sacramento Police Department,""
2775,22663,Safe and Sound. Inc,""
2776,22666,Safe Streets Campaign,""
2777,22668,Safer Foundation,""
2778,22693,Sam Houston State University,""
2779,22699,San Antonio Fighting Back,""
2780,22704,"San Bernardino and Riverside Counties, CA",""
2781,22708,San Carlos Apache Tribal Police,""
2782,22726,San Francisco District Attorney,""
2783,22727,San Francisco District Attorney's Office,""
2784,22750,San Jose State University Foundation,""
2786,22765,San Mateo County,""
2787,22773,Sanctuary for Families,""
2788,22785,Sanilac County Sheriff,""
2789,22791,Santa Clara Count),""
2790,22809,Sarasota County,""
2791,22815,Saratoga Springs Police Department,""
2792,22827,Savannah State University HBCU,""
2793,22828,Save the Bay,""
2795,22836,SC Center for Fathers and Families,""
2796,22865,School District of Palm Beach County,""
2797,22866,SchMI District of Palm Beach County,""
2798,22869,School District of the City of Allentown,""
2799,22871,School for Marine Science and Technology,""
2800,22873,Schulenburg and Weimar in Focus Together (SWIFT),""
2801,22878,Schuylkill Women in Crisis (SWIC),""
2802,22879,Science Center of Iowa,""
2803,22885,ScienceSouth,""
2804,22886,Scioto County Sheriff,""
2805,22892,Scottsboro Police Department,""
2806,22896,Sea Grant Law Center,""
2807,22897,Sea Research Foundation,""
2808,22898,"Sea Research Foundation, Inc",""
2809,22901,"SEARCH, National Consortium for Justice Information and Statistics",""
2810,22912,Secret Witness,""
2811,22961,Self-Reliance Foundation,""
2812,22988,Shakespeare and Company,""
2813,22990,Shaler Township Police Department,""
2814,22999,Shelby County Sheriff,""
2815,23007,Sheriffs Youth Programs of Minnesota,""
2816,23008,Sheriffs Youth Programs of Minnesota,""
2817,23039,Sid Jacobson Jewish Community Center,""
2818,23044,Siena College of New York,""
2819,23050,Signature Academy,""
2820,23061,Simon Wiesenthal Center,""
2821,23070,Sioux City Police Department,""
2822,23079,Skagit County Interlocal Drug Enforcement Unit,""
2823,23137,Snohomish County Regional Drug Task Force,""
2824,23141,Society for the Protection of New Hampshire Forests,""
2825,23171,"Sojourner Truth House, Inc",""
2826,23173,Solano County,""
2827,23200,Somerset County Office of Emergency Management,""
2828,23214,Soundview Community in Action,""
2829,23230,South Central Drug Task force,""
2830,23233,South Coast Interagency Narcotics Team,""
2831,23252,South Queens Boys & Girls Club,""
2832,23254,South Royalton Legal Clinic at Vermont Law School,""
2833,23264,SouthCom Combined Dispatch Center,""
2834,23272,Southeast Kansas Regional Law Enforcement Group,""
2835,23273,Southeast Los Angeles County Workforce Investment Board,""
2836,23275,Southeast Missouri Drug Task Force,""
2837,23277,Southeast Missouri State University,""
2838,23304,Southern Kansas Multi-Jurisdictional SWAT,""
2839,23318,Southern Research Institute,""
2840,23329,Southside Virginia law enforcement agencies,""
2841,23344,Southwest Key Program,""
2842,23355,"SOWEGA CASA, Inc",""
2843,23361,Space Alliance Technology Outreach Program,""
2844,23364,Space Dynamics Laboratory,""
2845,23388,Spelman College,""
2846,23395,Sports Foundation,""
2847,23405,Springfield Police Department,""
2848,23429,St. Albans City Police Department,""
2849,23436,St. Bernard Parish and Plaquemines Parish Sheriffs .,""
2850,23448,St. Clair County,""
2851,23452,St. Croix County District Attorney,""
2852,23461,St. Francis County Sheriff,""
2853,23471,St. Francis University and St. Vincent College,""
2854,23492,St. Louis Community College BioBench and Training Facility,""
2855,23496,St. Louis County Sheriffs Office,""
2856,23526,St. Petersburg College,""
2857,23527,The St. Petersburg College,""
2858,23548,Standing Rock Sioux Tribe,""
2859,23549,Standing Rock Sioux Tribe,""
2860,23554,Stanislaus County and City of Modesto,""
2861,23561,Stark County Sheriff,""
2862,23570,State of Alaska,State of Alaska
2794,22829,Save the Children,Save the Children
2873,23598,States of Maryland and Virginia,""
2874,23599,States of Maryland and Virginia,""
2875,23617,Stetson University College of Law,""
2876,23675,Suffolk County District Attorney,""
2877,23677,Suffolk University,""
2878,23683,Summit County Sheriff,""
2879,23685,Sumter County Sheriff,""
2880,23688,Sun Prairie Police Department,""
2881,23728,Susquehanna River Basin Commission,""
2882,23731,Sussex County Office of Emergency Management,""
2883,23764,Synergy Services,""
2884,23798,Talbot County,""
2885,23799,Talladega County Commission,""
2886,23800,Tallahassee Community College,""
2887,23801,Tallahassee Community College,""
2888,23808,Taney County Commission,""
2889,23813,Tarleton State University,""
2891,23824,TEAM 2000 Community Development Corporation,""
2892,23825,"Team Focus, Inc",""
2893,23826,Team NEO,""
2894,23855,Tennessee Bureau of Investigation,""
2895,23860,Tennessee Technological University,""
2896,23868,Terrell County,""
2897,23873,Texas MM Corpus Christi,""
2899,23877,Texas Border Sheriffs Coalition,""
2900,23883,Texas Engineering Experiment Station/Texas A&M University-College Station,""
2901,23884,"Texas Engineering Extension Service, in partnership with Texas State University",""
2903,23891,Texas State University,""
2904,23892,Texas Team Focus,""
2906,23902,Textile/Clothing Technology Corporation [TC],""
2907,23913,The Alaska Sea Otter and Steller Sea Lion Commission (TASSC),""
2908,23914,The Allendale Association,""
2909,23916,The ARISE Foundation,""
2910,23919,"The Benedict Center, Inc",""
2911,23920,The Bergen County Office of the Sheriff,""
2912,23922,"The Brashear Association, Incorporated",""
2913,23923,The Bronx Community Pride Center,""
2914,23926,Chicago Urban League,""
2915,23928,The Children's Home of Wheeling,""
2916,23929,The City of Beech Grove,""
2917,23930,"The City of Bridgeport, CT",""
2918,23933,The City of Rochester Hills,""
2920,23935,The City of Shelbyville,""
2921,23936,The City of St. Joseph. Missouri,""
2922,23937,"The City of Stamford, CT",""
2923,23938,"The City of Webb City, Missouri",""
2924,23939,The Colorado Meth Project,""
2925,23942,The Community YMCA,""
2926,23943,"The Courage To Speak Foundation, Inc",""
2927,23944,"The Criminal Justice Training Center, Golden West College",""
2928,23946,"The DC Youth Advocate Programs, Inc",""
